HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	10/1/2025 10:27 AM
Export Time Stamp:	10/1/2025 4:56 PM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
40	4680429	73538	4686794	91739	4692909	1494762	4680429	0.83964	4686794	1.00386	4692909	1.06838	4680429	87582.7735696251	4686794	91386.2490785568	4692909	1399092.08334113	4697885	52856	4703657	91095	4709461	1518701	4697885	0.84025	4703657	1.00269	4709461	1.06901	4697885	62905.0877714966	4703657	90850.6118541124	4709461	1420661.17248669	4714453	34349	4720225	98957	4726028	1618633	4714453	0.84058	4720225	1.00378	4726028	1.06957	4714453	40863.4514263961	4720225	98584.351152643	4726028	1513349.28990155
41	4800440	69538	4806228	106270	4812046	1411340	4800440	0.84044	4806228	1.00395	4812046	1.07018	4800440	82739.9933368236	4806228	105851.885054037	4812046	1318787.49369265	4817007	49423	4822779	104390	4828582	1449274	4817007	0.84054	4822779	1.00438	4828582	1.06879	4817007	58799.1053370452	4822779	103934.76572612	4828582	1355995.09725952	4833559	32793	4839346	113632	4845150	1556806	4833559	0.84085	4839346	1.0044	4845150	1.06947	4833559	38999.821609086	4839346	113134.209478296	4845150	1455679.91622018
42	4920451	66376	4926239	119717	4932057	1352276	4920451	0.84006	4926239	1.00439	4932057	1.06913	4920451	79013.4038044902	4926239	119193.739483667	4932057	1264837.76528579	4937034	46851	4942821	118906	4948609	1408295	4937034	0.83985	4942821	1.00456	4948609	1.06971	4937034	55784.9616002858	4942821	118366.249900454	4948609	1316520.36533266	4953585	31894	4959357	129351	4965161	1526891	4953585	0.84039	4959357	1.00334	4965161	1.06926	4953585	37951.4273135092	4959357	128920.405844479	4965161	1427988.51542188
43	5040462	63516	5046250	134231	5052068	1318141	5040462	0.84031	5046250	1.00367	5052068	1.06831	5040462	75586.3907367519	5046250	133740.173563024	5052068	1233856.27767221	5057029	45731	5062801	131094	5068604	1389824	5057029	0.84031	5062801	1.00337	5068604	1.06822	5057029	54421.5825112161	5062801	130653.697040972	5068604	1301065.32362247	5073581	31060	5079368	144176	5085172	1522791	5073581	0.83953	5079368	1.00337	5085172	1.06926	5073581	36996.8911176492	5079368	143691.758772935	5085172	1424154.08787386
44	5160473	61630	5166261	148495	5172064	1302646	5160473	0.8402	5166261	1.00313	5172064	1.06962	5160473	73351.5829564389	5166261	148031.660901379	5172064	1217858.67878312	5177040	43103	5182828	142445	5188631	1394129	5177040	0.84011	5182828	1.00348	5188631	1.06897	5177040	51306.3765459285	5182828	141951.010483517	5188631	1304179.72440761	5193607	30228	5199395	158128	5205198	1539497	5193607	0.84069	5199395	1.004	5205198	1.06946	5193607	35956.178853085	5199395	157498.007968127	5205198	1439508.72402895
45	5280484	59246	5286272	160791	5292075	1298871	5280484	0.84078	5286272	1.00357	5292075	1.0687	5280484	70465.5201122767	5286272	160219.018105364	5292075	1215374.75437447	5297051	42198	5302823	152137	5308626	1408615	5297051	0.84011	5302823	1.00346	5308626	1.06993	5297051	50229.1366606754	5302823	151612.42102326	5308626	1316548.74617966	5313618	30146	5319390	170526	5325194	1575168	5313618	0.84016	5319390	1.00441	5325194	1.06897	5313618	35881.2607122453	5319390	169777.282185562	5325194	1473538.07871128
46	5400495	56951	5406283	172641	5412086	1306385	5400495	0.83941	5406283	1.003	5412086	1.06817	5400495	67846.4635875198	5406283	172124.626121635	5412086	1223012.25460367	5417062	40462	5422834	161444	5428653	1435830	5417062	0.83912	5422834	1.00369	5428653	1.06882	5417062	48219.5633520831	5422834	160850.461795973	5428653	1343378.67929118	5433629	29670	5439417	182370	5445220	1625069	5433629	0.84014	5439417	1.00347	5445220	1.06959	5433629	35315.542647654	5439417	181739.364405513	5445220	1519338.25110556
47	5520506	55721	5526294	181569	5532112	1327784	5520506	0.84059	5526294	1.0047	5532112	1.07023	5520506	66287.964405953	5526294	180719.617796357	5532112	1240652.94375975	5537073	39269	5542861	169068	5548664	1479133	5537073	0.8405	5542861	1.00416	5548664	1.06889	5537073	46720.999405116	5542861	168367.59082218	5548664	1383802.82348979	5553640	29410	5559412	191852	5565216	1682768	5553640	0.83965	5559412	1.00377	5565216	1.0681	5553640	35026.499136545	5559412	191131.434491965	5565216	1575477.95150267
48	5640517	54604	5646305	191591	5652123	1356289	5640517	0.8405	5646305	1.00436	5652123	1.07006	5640517	64966.0916121356	5646305	190759.28949779	5652123	1267488.73894922	5657084	38602	5662872	175788	5668691	1530096	5657084	0.8406	5662872	1.00398	5668691	1.0701	5657084	45921.9605044016	5662872	175091.137273651	5668691	1429862.62966078	5673667	29154	5679470	200828	5685273	1759645	5673667	0.84061	5679470	1.00441	5685273	1.06959	5673667	34681.9571501648	5679470	199946.237094414	5685273	1645158.42519096
49	5760528	53011	5766316	197709	5772119	1388910	5760528	0.84024	5766316	1.00474	5772119	1.0692	5760528	63090.3075311816	5766316	196776.280430758	5772119	1299017.95735129	5777095	37921	5782883	181489	5788686	1594702	5777095	0.8408	5782883	1.00422	5788686	1.06976	5777095	45101.0941960038	5782883	180726.334866862	5788686	1490710.06580915	5793662	29016	5799450	210009	5805253	1841033	5793662	0.84038	5799450	1.00423	5805253	1.06884	5793662	34527.2376781932	5799450	209124.403772044	5805253	1722458.92743535
50	5880539	51579	5886327	204762	5892114	1431585	5880539	0.84026	5886327	1.00417	5892114	1.07035	5880539	61384.5714421727	5886327	203911.688259956	5892114	1337492.40902509	5897106	37203	5902894	184488	5908681	1662591	5897106	0.84018	5902894	1.00371	5908681	1.06938	5897106	44279.7971863172	5902894	183806.079445258	5908681	1554724.23273299	5913673	29248	5919445	215768	5925249	1925403	5913673	0.84024	5919445	1.00305	5925249	1.06962	5913673	34809.1021612873	5919445	215111.90867853	5925249	1800081.33729736
51	6000550	53274	6006338	890141	6012125	1425216	6000550	0.84024	6006338	1.00459	6012125	1.07002	6000550	63403.313339046	6006338	886073.920703969	6012125	1331952.6737818	6017117	38429	6022905	867750	6028739	1676049	6017117	0.84087	6022905	1.00517	6028739	1.06926	6017117	45701.475852391	6022905	863286.807206741	6028739	1567484.98961899	6033716	30300	6039503	896947	6045307	1908616	6033716	0.84064	6039503	1.00507	6045307	1.06877	6033716	36043.966501713	6039503	892422.418339021	6045307	1785806.1135698
52	6120561	52417	6126349	895879	6132152	1478780	6120561	0.84086	6126349	1.00426	6132152	1.07058	6120561	62337.3688842376	6126349	892078.744548224	6132152	1381288.64727531	6137128	37633	6142916	876813	6148719	1754668	6137128	0.84048	6142916	1.0039	6148719	1.0696	6137128	44775.6044165239	6142916	873406.713816117	6148719	1640489.90276739	6153711	30408	6159499	907879	6165286	2001870	6153711	0.84039	6159499	1.00491	6165286	1.06969	6153711	36183.2006568379	6159499	903443.094406464	6165286	1871448.73748469
53	6240572	51814	6246360	902543	6252163	1541802	6240572	0.84	6246360	1.00452	6252163	1.07032	6240572	61683.3333333333	6246360	898481.861983833	6252163	1440505.64317214	6257139	37270	6262927	881201	6268730	1840471	6257139	0.84	6262927	1.00455	6268730	1.06968	6257139	44369.0476190476	6262927	877209.695883729	6268730	1720580.92139705	6273722	30600	6279494	914697	6285297	2097039	6273722	0.84096	6279494	1.00503	6285297	1.07052	6273722	36386.9863013699	6279494	910119.100922361	6285297	1958897.54511826
54	6360583	50916	6366371	905201	6372189	1606961	6360583	0.84014	6366371	1.00407	6372189	1.07055	6360583	60604.1850167829	6366371	901531.765713546	6372189	1501061.13679884	6377182	37045	6382954	885653	6388757	1923939	6377182	0.8401	6382954	1.00345	6388757	1.06905	6377182	44095.9409594096	6382954	882608.002391748	6388757	1799671.67110986	6393733	30738	6399521	917096	6405340	2183707	6393733	0.84089	6399521	1.00434	6405340	1.06935	6393733	36554.1271747791	6399521	913133.002767987	6405340	2042088.18441109
55	6480594	50739	6486382	910522	6492185	1674911	6480594	0.84096	6486382	1.00474	6492185	1.07049	6480594	60334.6175799087	6486382	906226.486454207	6492185	1564620.87455277	6497161	36726	6502949	887951	6508737	2009351	6497161	0.84048	6502949	1.0046	6508737	1.07077	6497161	43696.4591661908	6502949	883885.128409317	6508737	1876547.71799733	6513729	30462	6519516	920717	6525319	2270898	6513729	0.84135	6519516	1.00492	6525319	1.07004	6513729	36206.097343555	6519516	916209.250487601	6525319	2122255.24279466
56	6600605	50134	6606408	909850	6612212	1749093	6600605	0.84054	6606408	1.00346	6612212	1.0691	6600605	59644.9901253956	6606408	906712.773802643	6612212	1636042.46562529	6617188	37045	6622976	889973	6628779	2090510	6617188	0.84053	6622976	1.00499	6628779	1.07043	6617188	44073.3822707102	6622976	885554.085115275	6628779	1952962.82802238	6633755	30589	6639543	918957	6645346	2342854	6633755	0.8408	6639543	1.00527	6645346	1.06929	6633755	36380.8277830638	6639543	914139.484914501	6645346	2191037.0432717
57	6720616	50012	6726404	910843	6732191	1820341	6720616	0.84086	6726404	1.00377	6732191	1.06975	6720616	59477.2019123279	6726404	907422.018988414	6732191	1701650.85300304	6737168	37001	6742955	889881	6748759	2162844	6737168	0.8403	6742955	1.00387	6748759	1.06879	6737168	44033.0834225872	6742955	886450.436809547	6748759	2023637.94571431	6753735	30945	6759523	920002	6765326	2406911	6753735	0.84099	6759523	1.00382	6765326	1.06959	6753735	36795.9190953519	6759523	916500.966308701	6765326	2250311.80171842
58	6840627	49728	6846415	912676	6852234	1895954	6840627	0.84081	6846415	1.00473	6852234	1.07019	6840627	59142.9692796232	6846415	908379.365600709	6852234	1771605.04209533	6857210	36715	6862982	890382	6868785	2235077	6857210	0.84053	6862982	1.00371	6868785	1.07072	6857210	43680.7728457045	6862982	887090.892787758	6868785	2087452.3684997	6873762	30675	6879549	921880	6885352	2461654	6873762	0.84063	6879549	1.00437	6885352	1.0693	6873762	36490.4892759002	6879549	917868.912850842	6885352	2302117.27298232
59	6960638	49606	6966410	913211	6972229	1966247	6960638	0.8407	6966410	1.00456	6972229	1.06972	6960638	59005.5905792792	6966410	909065.66058772	6972229	1838095.01551808	6977205	36738	6982993	893028	6988796	2296304	6977205	0.84085	6982993	1.00432	6988796	1.06953	6977205	43691.5026461319	6982993	889186.71339812	6988796	2147021.58892224	6993773	30523	6999560	924984	7005363	2503753	6993773	0.84058	6999560	1.00468	7005363	1.06943	6993773	36311.8323062647	6999560	920675.239877374	7005363	2341203.25781024
60	7080649	49814	7086437	914597	7092256	2039471	7080649	0.84048	7086437	1.00466	7092256	1.07074	7080649	59268.5132305349	7086437	910354.746879541	7092256	1904730.37338663	7097216	36495	7103020	892067	7108823	2345071	7097216	0.84065	7103020	1.00403	7108823	1.07017	7097216	43412.8353060132	7103020	888486.399808771	7108823	2191306.98860929	7113799	31284	7119602	926424	7125406	2537407	7113799	0.84082	7119602	1.00517	7125406	1.07044	7113799	37206.536476297	7119602	921659.022851856	7125406	2370433.65345092
61	7200660	50117	7206448	913827	7212251	2097476	7200660	0.84011	7206448	1.00353	7212251	1.06928	7200660	59655.283236719	7206448	910612.537741772	7212251	1961577.88418375	7217227	36853	7223015	896217	7228818	2387053	7217227	0.84064	7223015	1.00483	7228818	1.07098	7217227	43839.2177388656	7223015	891909.079147717	7228818	2228849.27823115	7233795	30981	7239582	926482	7245385	2553626	7233795	0.84135	7239582	1.00478	7245385	1.07059	7233795	36822.9630950259	7239582	922074.48396664	7245385	2385251.12321243
62	7320671	49801	7326474	915994	7332278	2160632	7320671	0.84058	7326474	1.00379	7332278	1.07051	7320671	59245.9968117252	7326474	912535.490491039	7332278	2018320.23988566	7337254	37045	7343073	895718	7348876	2421086	7337254	0.8402	7343073	1.0041	7348876	1.06962	7337254	44090.6926922161	7343073	892060.551737875	7348876	2263501.05644995	7353837	31158	7359624	925829	7365412	2566132	7353837	0.83975	7359624	1.00468	7365412	1.06972	7353837	37103.8999702292	7359624	921516.30369869	7365412	2398881.95041693
63	7440682	49951	7446470	917676	7452273	2214083	7440682	0.84133	7446470	1.00423	7452273	1.0699	7440682	59371.4713608216	7446470	913810.581241349	7452273	2069429.85325731	7457249	36905	7463021	898090	7468825	2447489	7457249	0.84173	7463021	1.00409	7468825	1.06999	7457249	43844.2255830254	7463021	894431.774044159	7468825	2287394.27471285	7473801	31036	7479589	928591	7485392	2578441	7473801	0.84004	7479589	1.0048	7485392	1.07046	7473801	36945.8597209657	7479589	924155.055732484	7485392	2408722.41839957
64	7560693	50270	7566481	918965	7572300	2262382	7560693	0.8404	7566481	1.00389	7572300	1.06936	7560693	59816.7539267016	7566481	915404.078136051	7572300	2115641.13114386	7577276	36951	7583064	897595	7588882	2471892	7577276	0.84001	7583064	1.00442	7588882	1.06848	7577276	43988.7620385472	7583064	893645.088707911	7588882	2313465.85804133	7593843	31508	7599631	929205	7605434	2584459	7593843	0.84055	7599631	1.00466	7605434	1.07006	7593843	37484.9800725715	7599631	924894.989349631	7605434	2415246.80859017
65	7680704	50155	7686492	916710	7692311	2302236	7680704	0.8397	7686492	1.00354	7692311	1.06913	7680704	59729.665356675	7686492	913476.293919525	7692311	2153373.30352717	7697287	37213	7703059	897578	7708878	2478405	7697287	0.84138	7703059	1.0041	7708878	1.06988	7697287	44228.5293208776	7703059	893912.956876805	7708878	2316526.1524657	7713870	31262	7719642	929641	7725461	2585185	7713870	0.83957	7719642	1.00337	7725461	1.06987	7713870	37235.7278130472	7719642	926518.632209454	7725461	2416354.32342247
66	7800715	50631	7806503	917133	7812306	2343227	7800715	0.84103	7806503	1.00422	7812306	1.06897	7800715	60201.1818841183	7806503	913278.962777081	7812306	2192041.87208247	7817282	37455	7823070	896688	7828889	2495395	7817282	0.84035	7823070	1.00405	7828889	1.06954	7817282	44570.7145832094	7823070	893071.062198098	7828889	2333147.89535688	7833865	31464	7839653	928906	7845472	2584058	7833865	0.83987	7839653	1.0044	7845472	1.06918	7833865	37462.9406932025	7839653	924836.718438869	7845472	2416859.64945098
67	7920726	50464	7926514	918690	7932317	2368305	7920726	0.84019	7926514	1.00393	7932317	1.06905	7920726	60062.6048869899	7926514	915093.681830407	7932317	2215336.04602217	7937278	37499	7943065	897246	7948869	2502807	7937278	0.84051	7943065	1.00376	7948869	1.06999	7937278	44614.5792435545	7943065	893884.992428469	7948869	2339093.82330676	7953861	31500	7959633	928640	7965436	2583986	7953861	0.84014	7959633	1.00384	7965436	1.06985	7953861	37493.7510414931	7959633	925087.663372649	7965436	2415278.7773987
68	8040737	51174	8046525	920216	8052328	2396054	8040737	0.84061	8046525	1.00397	8052328	1.06917	8040737	60877.2201139649	8046525	916577.188561411	8052328	2241041.18147722	8057304	37747	8063076	899585	8068880	2504870	8057304	0.83983	8063076	1.00374	8068880	1.0691	8057304	44946.0009763881	8063076	896233.088249945	8068880	2342970.72303807	8073856	31878	8079644	931254	8085447	2582996	8073856	0.83985	8079644	1.00426	8085447	1.0684	8073856	37956.7779960707	8079644	927303.686296377	8085447	2417630.10108574
69	8160748	51571	8166536	923074	8172339	2412693	8160748	0.84071	8166536	1.00466	8172339	1.06927	8160748	61342.1988557291	8166536	918792.427288834	8172339	2256392.67911753	8177315	38274	8183103	899593	8188891	2509636	8177315	0.84068	8183103	1.00391	8188891	1.06959	8177315	45527.4301755722	8183103	896089.290872688	8188891	2346353.27555418	8193867	31984	8199655	930549	8205458	2580896	8193867	0.8404	8199655	1.0044	8205458	1.06911	8193867	38058.0675868634	8199655	926472.520908005	8205458	2414060.29314102
70	8280759	51465	8286547	920373	8292350	2433386	8280759	0.84048	8286547	1.00475	8292350	1.07021	8280759	61232.866933181	8286547	916021.895994028	8292350	2273746.27409574	8297326	38588	8303114	898866	8308917	2503429	8297326	0.84087	8303114	1.00456	8308917	1.06929	8297326	45890.5657235958	8303114	894785.77685753	8308917	2341206.78207035	8313894	32012	8319666	931745	8325469	2585989	8313894	0.84058	8319666	1.00519	8325469	1.07082	8313894	38083.2282471627	8319666	926934.211442613	8325469	2414961.43142638
71	8400770	51944	8406558	920150	8412361	2443293	8400770	0.84087	8406558	1.00446	8412361	1.0707	8400770	61774.114904801	8406558	916064.352985684	8412361	2281958.53180163	8417337	38622	8423125	902513	8428928	2507581	8417337	0.84048	8423125	1.00541	8428928	1.07021	8417337	45952.3129640206	8423125	897656.677375399	8428928	2343073.78925631	8433905	31644	8439692	928184	8445480	2572770	8433905	0.84067	8439692	1.00368	8445480	1.07068	8433905	37641.4050697658	8439692	924780.806631596	8445480	2402930.84768558
72	8520781	52600	8526584	919226	8532388	2451929	8520781	0.8405	8526584	1.00365	8532388	1.07076	8520781	62581.7965496728	8526584	915883.026951627	8532388	2289895.9617468	8537348	39398	8543136	898214	8548924	2508338	8537348	0.84132	8543136	1.00519	8548924	1.06998	8537348	46828.792849332	8543136	893576.33880162	8548924	2344284.93990542	8553916	32166	8559703	930196	8565491	2576132	8553916	0.84118	8559703	1.00403	8565491	1.07047	8553916	38239.1402553556	8559703	926462.356702489	8565491	2406542.92039945
73	8640792	52927	8646580	922718	8652383	2458786	8640792	0.84151	8646580	1.00502	8652383	1.07064	8640792	62895.2715951088	8646580	918109.092356371	8652383	2296557.19943212	8657344	38900	8663132	901299	8668919	2506140	8657344	0.84066	8663132	1.00474	8668919	1.07062	8657344	46273.1663216996	8663132	897046.997233115	8668919	2340830.54678598	8673911	32197	8679699	929039	8685502	2572827	8673911	0.84146	8679699	1.00448	8685502	1.07091	8673911	38263.2567204621	8679699	924895.468302007	8685502	2402467.99450934
74	8760803	53448	8766591	923763	8772394	2459669	8760803	0.84146	8766591	1.00513	8772394	1.0705	8760803	63518.1707983743	8766591	919048.282311741	8772394	2297682.39140589	8777371	39566	8783158	901962	8788946	2498571	8777371	0.84056	8783158	1.00474	8788946	1.07029	8777371	47071.0002855239	8783158	897706.86943886	8788946	2334480.37447795	8793922	32450	8799710	930703	8805513	2573049	8793922	0.84114	8799710	1.00438	8805513	1.07072	8793922	38578.5957153387	8799710	926644.29797487	8805513	2403101.65122534
75	8880814	53519	8886602	920210	8892405	2462447	8880814	0.83985	8886602	1.00417	8892405	1.07059	8880814	63724.4746085611	8886602	916388.659290758	8892405	2300084.0657955	8897382	39956	8903154	900901	8908941	2492588	8897382	0.84125	8903154	1.00404	8908941	1.07006	8897382	47495.9881129272	8903154	897276.004940042	8908941	2329390.87527802	8913918	32436	8919705	931106	8925508	2566302	8913918	0.8411	8919705	1.00443	8925508	1.07057	8913918	38563.7855189633	8919705	926999.392690382	8925508	2397136.10506553
76	9000825	53853	9006613	922415	9012432	2461002	9000825	0.84074	9006613	1.00478	9012432	1.07041	9000825	64054.2855103837	9006613	918026.831744262	9012432	2299120.89759999	9017408	40412	9023180	900002	9028983	2487529	9017408	0.84161	9023180	1.00459	9028983	1.06997	9017408	48017.4902864747	9023180	895889.865517276	9028983	2324858.64089647	9033960	32577	9039732	930402	9045535	2560718	9033960	0.84023	9039732	1.00424	9045535	1.07013	9033960	38771.5268438404	9039732	926473.751294511	9045535	2392903.66590975
77	9120836	53949	9126624	922251	9132443	2461193	9120836	0.84146	9126624	1.00475	9132443	1.07167	9120836	64113.5645188125	9126624	917891.017666086	9132443	2296595.96704209	9137404	40527	9143191	900699	9148994	2484575	9137404	0.84111	9143191	1.00511	9148994	1.07051	9137404	48182.7584976995	9143191	896119.827680552	9148994	2320926.4742973	9153971	33185	9159758	931857	9165562	2557551	9153971	0.84126	9159758	1.00535	9165562	1.07185	9153971	39446.7822076409	9159758	926898.095190729	9165562	2386109.06376825
78	9240847	54588	9246635	924103	9252454	2460786	9240847	0.84053	9246635	1.00522	9252454	1.07105	9240847	64944.7372491166	9246635	919304.231909433	9252454	2297545.39937445	9257415	40749	9263202	902709	9269005	2488493	9257415	0.84076	9263202	1.0055	9269005	1.07097	9257415	48466.8633141444	9263202	897771.258080557	9269005	2323587.96231454	9273982	33026	9279754	932947	9285557	2557359	9273982	0.84078	9279754	1.00494	9285557	1.07091	9273982	39280.1922024787	9279754	928360.89716799	9285557	2388024.2037146
79	9360858	55027	9366646	925879	9372465	2458489	9360858	0.84126	9366646	1.00509	9372465	1.07173	9360858	65410.2180063239	9366646	921190.142176323	9372465	2293944.37031715	9377441	41774	9383213	903416	9389001	2483719	9377441	0.84151	9383213	1.00499	9389001	1.07143	9377441	49641.7154876353	9383213	898930.3376153	9389001	2318134.64248714	9393977	32681	9399765	935480	9405568	2558954	9393977	0.84176	9399765	1.00535	9405568	1.07133	9393977	38824.6055882912	9399765	930501.815288208	9405568	2388576.81573371
80	9480869	54638	9486657	923680	9492476	2449372	9480869	0.8415	9486657	1.00486	9492476	1.07085	9480869	64929.2929292929	9486657	919212.626634556	9492476	2287315.68380259	9497452	41376	9503224	902261	9509027	2475453	9497452	0.84127	9503224	1.00527	9509027	1.07145	9497452	49182.7831730598	9503224	897531.011569031	9509027	2310376.59246815	9514019	33047	9519807	931792	9525610	2552932	9514019	0.84066	9519807	1.00478	9525610	1.07077	9514019	39310.7796255323	9519807	927359.222914469	9525610	2384202.02284337
81	9600880	55725	9606652	924077	9612471	2444932	9600880	0.84179	9606652	1.00511	9612471	1.07132	9600880	66198.2204587843	9606652	919378.973445693	9612471	2282167.79300302	9617448	41980	9623235	902778	9629038	2471782	9617448	0.8409	9623235	1.00498	9629038	1.07139	9617448	49922.7018670472	9623235	898304.44386953	9629038	2307079.58819851	9634030	32992	9639802	931588	9645590	2544978	9634030	0.84126	9639802	1.00445	9645590	1.07041	9634030	39217.3644295462	9639802	927460.799442481	9645590	2377573.07947422
82	9720891	55727	9726695	921035	9732498	2438498	9720891	0.84111	9726695	1.00444	9732498	1.07044	9720891	66254.1165840378	9726695	916963.681255227	9732498	2278033.33208774	9737474	42397	9743246	902393	9749049	2463306	9737474	0.84114	9743246	1.00442	9749049	1.07059	9737474	50404.213329529	9743246	898421.97487107	9749049	2300886.42711029	9754026	32717	9759813	931584	9765617	2544544	9754026	0.84085	9759813	1.0051	9765617	1.06926	9754026	38909.4368793483	9759813	926857.029151328	9765617	2379724.29530703
83	9840902	56554	9846690	924400	9852509	2433898	9840902	0.8413	9846690	1.00513	9852509	1.0711	9840902	67222.1561868537	9846690	919682.031180047	9852509	2272334.98272804	9857470	42728	9863257	901980	9869045	2459645	9857470	0.84059	9863257	1.00513	9869045	1.07136	9857470	50830.9639657859	9863257	897376.458766528	9869045	2295815.59886499	9874037	33243	9879809	930947	9885612	2541087	9874037	0.84123	9879809	1.00455	9885612	1.07029	9874037	39517.135622838	9879809	926730.376785626	9885612	2374204.18765008
84	9960913	56743	9966717	924838	9972520	2427408	9960913	0.84147	9966717	1.00464	9972520	1.07121	9960913	67433.1824069783	9966717	920566.571110049	9972520	2266043.07278685	9977496	43273	9983268	904296	9989071	2456957	9977496	0.84065	9983268	1.00622	9989071	1.07086	9977496	51475.6438470231	9983268	898706.048379082	9989071	2294377.41628224	9994063	33426	9999851	932916	10005654	2543225	9994063	0.84114	9999851	1.00525	10005654	1.07089	9994063	39738.9257436336	9999851	928043.770206416	10005654	2374870.43487193
85	10080924	56868	10086712	925369	10092515	2419773	10080924	0.8407	10086712	1.0054	10092515	1.06999	10080924	67643.6303080766	10086712	920398.846230356	10092515	2261491.22888999	10097492	43648	10103279	900597	10109082	2448059	10097492	0.84163	10103279	1.0041	10109082	1.07054	10097492	51861.2692038069	10103279	896919.629518972	10109082	2286751.54594877	10114074	33267	10119846	933138	10125634	2537638	10114074	0.84038	10119846	1.00464	10125634	1.07095	10114074	39585.6636283586	10119846	928828.236980411	10125634	2369520.51916523
86	10200935	57572	10206723	922904	10212542	2413460	10200935	0.84043	10206723	1.00474	10212542	1.07142	10200935	68503.0282117488	10206723	918550.072655613	10212542	2252580.68731217	10217503	44371	10223275	902755	10229078	2442855	10217503	0.84107	10223275	1.00624	10229078	1.07129	10217503	52755.4186928555	10223275	897156.741930355	10229078	2280292.91788405	10234070	33747	10239842	930587	10245645	2529830	10234070	0.84124	10239842	1.00522	10245645	1.0712	10234070	40115.7814654558	10239842	925754.561190585	10245645	2361678.4914115
87	10320946	57675	10326734	922609	10332553	2403518	10320946	0.84103	10326734	1.00453	10332553	1.07057	10320946	68576.6262796809	10326734	918448.428618359	10332553	2245082.52613094	10337529	44912	10343301	902674	10349104	2436762	10337529	0.84103	10343301	1.00499	10349104	1.07099	10337529	53401.1866401912	10343301	898192.021811162	10349104	2275242.53261002	10354081	33902	10359868	932274	10365656	2531588	10354081	0.84109	10359868	1.00467	10365656	1.0698	10354081	40307.2203925858	10359868	927940.517781958	10365656	2366412.41353524
88	10440957	58159	10446745	922257	10452564	2394611	10440957	0.8408	10446745	1.00447	10452564	1.07	10440957	69171.0275927688	10446745	918152.856730415	10452564	2237954.20560748	10457540	45090	10463328	900921	10469131	2433398	10457540	0.84095	10463328	1.00431	10469131	1.07097	10457540	53617.9321006005	10463328	897054.694267706	10469131	2272143.94427482	10474107	34214	10479895	930745	10485698	2526864	10474107	0.84118	10479895	1.004	10485698	1.07004	10474107	40673.8153546209	10479895	927036.852589641	10485698	2361466.86105192
89	10560968	58169	10566756	924288	10572559	2386981	10560968	0.84081	10566756	1.00385	10572559	1.07088	10560968	69182.0982148167	10566756	920743.138915177	10572559	2228990.1763036	10577536	45897	10583323	901992	10589111	2424144	10577536	0.84093	10583323	1.00392	10589111	1.07019	10577536	54578.8591202597	10583323	898469.997609371	10589111	2265152.91677179	10594087	33640	10599875	930480	10605678	2525309	10594087	0.84104	10599875	1.004	10605678	1.07038	10594087	39998.0975934557	10599875	926772.908366534	10605678	2359263.99970104
90	10680979	58687	10686767	923126	10692586	2378464	10680979	0.83998	10686767	1.00405	10692586	1.07025	10680979	69867.1396938022	10686767	919402.420198197	10692586	2222344.31207662	10697547	46067	10703334	900885	10709138	2417517	10697547	0.8398	10703334	1.00461	10709138	1.06983	10697547	54854.7273160276	10703334	896750.977991459	10709138	2259720.70328931	10714098	33270	10719886	931373	10725689	2523300	10714098	0.84084	10719886	1.00461	10725689	1.07085	10714098	39567.575281861	10719886	927099.073272215	10725689	2356352.43031237
