HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/24/2025 9:45 PM
Export Time Stamp:	9/25/2025 10:02 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
40	4680429	87217	4686217	1037650	4692020	1695309	4680429	0.84102	4686217	1.00887	4692020	1.06089	4680429	103703.835818411	4686217	1028526.96581324	4692020	1598006.3908605	4696996	64429	4702784	1031447	4708587	1733742	4696996	0.84166	4702784	1.00915	4708587	1.06073	4696996	76549.9132666397	4702784	1022094.8322846	4708587	1634480.02790531	4713563	32569	4719335	962356	4725139	1653024	4713563	0.84157	4719335	1.00866	4725139	1.05999	4713563	38700.2863695236	4719335	954093.549858228	4725139	1559471.31576713
41	4800440	86758	4806212	1038617	4812015	1591404	4800440	0.84122	4806212	1.0077	4812015	1.06145	4800440	103133.544138275	4806212	1030680.75816215	4812015	1499273.63512177	4816992	63462	4822779	1033219	4828582	1649352	4816992	0.84143	4822779	1.00901	4828582	1.0611	4816992	75421.6036984657	4822779	1023992.8246499	4828582	1554379.41758552	4833559	31300	4839331	962787	4845134	1584865	4833559	0.84184	4839331	1.00855	4845134	1.06057	4833559	37180.4618454813	4839331	954624.956620892	4845134	1494352.09368547
42	4920451	86261	4926254	1040227	4932057	1508612	4920451	0.84137	4926254	1.00915	4932057	1.06159	4920451	102524.454164042	4926254	1030795.22370312	4932057	1421087.23706893	4937034	62400	4942806	1033589	4948625	1589155	4937034	0.84202	4942806	1.00829	4948625	1.06166	4937034	74107.5033847177	4942806	1025090.99564609	4948625	1496858.69299022	4953585	30446	4959373	963094	4965192	1536451	4953585	0.8418	4959373	1.0082	4965192	1.06045	4953585	36167.735804229	4959373	955260.86094029	4965192	1448866.99042859
43	5040462	85392	5046250	1040450	5052053	1440574	5040462	0.84147	5046250	1.00794	5052053	1.06087	5040462	101479.553638276	5046250	1032253.90400222	5052053	1357917.55823051	5057029	62227	5062817	1032738	5068620	1541982	5057029	0.84202	5062817	1.00792	5068620	1.06018	5057029	73902.0450820646	5062817	1024622.98595127	5068620	1454453.01741214	5073596	30198	5079400	963193	5085203	1508261	5073596	0.84209	5079400	1.00804	5085203	1.06062	5073596	35860.7749765464	5079400	955510.694020079	5085203	1422055.96726443
44	5160473	85959	5166261	1042841	5172064	1387425	5160473	0.84151	5166261	1.00801	5172064	1.06104	5160473	102148.51873418	5166261	1034554.22069226	5172064	1307608.5727211	5177040	62163	5182828	1031560	5188631	1506435	5177040	0.84149	5182828	1.00784	5188631	1.06019	5177040	73872.5356213383	5182828	1023535.48182251	5188631	1420910.40285232	5193607	30111	5199379	965759	5205183	1492112	5193607	0.84132	5199379	1.00814	5205183	1.06141	5193607	35790.1868492369	5199379	957961.195865654	5205183	1405782.87372457
45	5280484	85288	5286272	1045155	5292075	1344719	5280484	0.84132	5286272	1.00879	5292075	1.06154	5280484	101374.031284173	5286272	1036048.13687685	5292075	1266762.43947473	5297051	61885	5302839	1033772	5308642	1485561	5297051	0.8417	5302839	1.00823	5308642	1.06063	5297051	73523.8208387787	5302839	1025333.50525178	5308642	1400640.1855501	5313618	29635	5319390	963956	5325194	1485572	5313618	0.84121	5319390	1.00734	5325194	1.06117	5313618	35229.0153469407	5319390	956932.11825203	5325194	1399937.80449881
46	5400495	85097	5406283	1042781	5412086	1305627	5400495	0.84158	5406283	1.00853	5412086	1.06012	5400495	101115.758454336	5406283	1033961.31002548	5412086	1231584.16028374	5417047	61521	5422850	1033340	5428637	1468590	5417047	0.8416	5422850	1.00848	5428637	1.05997	5417047	73100.0475285171	5422850	1024650.95986038	5428637	1385501.47645688	5433614	29581	5439401	964017	5445205	1486714	5433614	0.84167	5439401	1.0082	5445205	1.06094	5433614	35145.603383749	5439401	956176.353898036	5445205	1401317.69939865
47	5520506	85124	5526294	1043915	5532097	1279639	5520506	0.84175	5526294	1.00909	5532097	1.06142	5520506	101127.413127413	5526294	1034511.29235252	5532097	1205591.56601534	5537089	61719	5542861	1035205	5548664	1464945	5537089	0.84244	5542861	1.00802	5548664	1.06188	5537089	73262.1907791653	5542861	1026968.71093828	5548664	1379576.78833767	5553640	29378	5559428	966791	5565231	1495843	5553640	0.84178	5559428	1.00822	5565231	1.06237	5553640	34899.8550690204	5559428	958908.769911329	5565231	1408024.51123432
48	5640517	85003	5646305	1041460	5652108	1252293	5640517	0.8418	5646305	1.00896	5652108	1.06117	5640517	100977.666904253	5646305	1032211.3859816	5652108	1180105.92082324	5657084	61699	5662872	1035284	5668675	1453979	5657084	0.84215	5662872	1.00886	5668675	1.06089	5657084	73263.6703675117	5662872	1026191.93941677	5668675	1370527.57590325	5673636	29460	5679423	969168	5685227	1509619	5673636	0.84236	5679423	1.00941	5685227	1.06112	5673636	34973.1706158887	5679423	960133.147085922	5685227	1422665.67400483
49	5760528	84373	5766316	1046234	5772119	1229353	5760528	0.84123	5766316	1.00844	5772119	1.06083	5760528	100297.183885501	5766316	1037477.68831066	5772119	1158859.57222175	5777080	61550	5782883	1034470	5788686	1453527	5777080	0.84212	5782883	1.00782	5788686	1.06163	5777080	73089.3459364461	5782883	1026443.214066	5788686	1369146.50113505	5793662	29826	5799434	964075	5805238	1520204	5793662	0.84118	5799434	1.00718	5805238	1.06088	5793662	35457.3337454528	5799434	957202.28757521	5805238	1432965.08558932
50	5880539	84591	5886327	1043121	5892130	1210222	5880539	0.84129	5886327	1.00851	5892130	1.06114	5880539	100549.156652284	5886327	1034318.94577148	5892130	1140492.30073317	5897106	62123	5902894	1034057	5908697	1450080	5897106	0.84149	5902894	1.0084	5908697	1.06122	5897106	73825.0008912762	5902894	1025443.27647759	5908697	1366427.3195002	5913673	30331	5919461	965791	5925280	1534440	5913673	0.84067	5919461	1.00833	5925280	1.06116	5913673	36079.5555925631	5919461	957812.422520405	5925280	1446002.48784349
51	6000550	83975	6006338	1041731	6012141	1195682	6000550	0.84126	6006338	1.0088	6012141	1.06104	6000550	99820.5073342368	6006338	1032643.73513085	6012141	1126896.25273317	6017133	62169	6022905	1035203	6028708	1451307	6017133	0.8415	6022905	1.0087	6028708	1.06187	6017133	73878.7878787879	6022905	1026274.41261029	6028708	1366746.40021848	6033684	30562	6039457	967972	6045260	1553313	6033684	0.84219	6039457	1.00892	6045260	1.06191	6033684	36288.7234472031	6039457	959414.026880228	6045260	1462753.90569822
52	6120561	83878	6126349	1051168	6132152	1181364	6120561	0.84279	6126349	1.00904	6132152	1.06165	6120561	99524.1993853748	6126349	1041750.57480377	6132152	1112762.20976781	6137128	62873	6142916	1038238	6148719	1450985	6137128	0.84222	6142916	1.01023	6148719	1.06211	6137128	74651.5162309135	6142916	1027724.37959673	6148719	1366134.3928595	6153696	30805	6159468	969751	6165255	1571211	6153696	0.84263	6159468	1.00919	6165255	1.06171	6153696	36558.1571982958	6159468	960920.143877764	6165255	1479887.16316132
53	6240572	83513	6246344	1046736	6252147	1167540	6240572	0.84205	6246344	1.0094	6252147	1.06156	6240572	99178.1960691171	6246344	1036988.30988706	6252147	1099834.20626248	6257124	62945	6262911	1036156	6268715	1451705	6257124	0.84164	6262911	1.0086	6268715	1.0615	6257124	74788.5081507533	6262911	1027321.03906405	6268715	1367597.73904852	6273691	30879	6279479	966552	6285266	1582646	6273691	0.84151	6279479	1.00816	6285266	1.06127	6273691	36694.7511021854	6279479	958728.773210602	6285266	1491275.54722173
54	6360583	83944	6366371	1045375	6372174	1155637	6360583	0.84238	6366371	1.00871	6372174	1.06116	6360583	99650.9888648828	6366371	1036348.40538906	6372174	1089031.81424102	6377150	62955	6382938	1032872	6388741	1453344	6377150	0.8423	6382938	1.00887	6388741	1.06183	6377150	74741.7784637303	6382938	1023790.97406009	6388741	1368716.2728497	6393718	31650	6399521	966707	6405324	1595888	6393718	0.84254	6399521	1.00952	6405324	1.06192	6393718	37564.9820780022	6399521	957590.736191458	6405324	1502832.60509266
55	6480594	83326	6486382	1043698	6492185	1144638	6480594	0.84184	6486382	1.00923	6492185	1.06264	6480594	98980.8039532453	6486382	1034152.76993351	6492185	1077164.4206881	6497161	63390	6502949	1035839	6508752	1453594	6497161	0.84165	6502949	1.00916	6508752	1.06166	6497161	75316.3428978792	6502949	1026436.8385588	6508752	1369170.92101049	6513729	32080	6519501	966885	6525304	1604305	6513729	0.84207	6519501	1.00897	6525304	1.06209	6513729	38096.595294928	6519501	958289.146357176	6525304	1510516.99950098
56	6600605	82931	6606393	1044046	6612196	1136379	6600605	0.84191	6606393	1.00874	6612196	1.06176	6600605	98503.4029765652	6606393	1035000.09913357	6612196	1070278.59403255	6617188	63017	6622960	1035071	6628763	1453029	6617188	0.84114	6622960	1.0082	6628763	1.06087	6617188	74918.5629027273	6622960	1026652.44991073	6628763	1369657.92227134	6633755	32525	6639527	967162	6645330	1611640	6633755	0.84176	6639527	1.00813	6645330	1.06187	6633755	38639.2796046379	6639527	959362.383819547	6645330	1517737.57616281
57	6720616	83519	6726404	1043970	6732207	1123831	6720616	0.84225	6726404	1.00946	6732207	1.06138	6720616	99161.7690709409	6726404	1034186.59481307	6732207	1058839.43545196	6737183	63444	6742971	1035586	6748774	1451156	6737183	0.84177	6742971	1.00925	6748774	1.06085	6737183	75369.7565843402	6742971	1026094.62472133	6748774	1367918.17881887	6753751	33020	6759538	967827	6765341	1618703	6753751	0.84164	6759538	1.00943	6765341	1.06096	6753751	39232.9261917209	6759538	958785.651308164	6765341	1525696.53898356
58	6840627	83152	6846415	1040599	6852218	1115665	6840627	0.84121	6846415	1.00843	6852218	1.06155	6840627	98848.0878734204	6846415	1031900.08230616	6852218	1050977.34444915	6857194	63780	6862982	1030443	6868785	1444284	6857194	0.84161	6862982	1.00823	6868785	1.0618	6857194	75783.3200651133	6862982	1022031.67927953	6868785	1360222.26407986	6873762	33581	6879549	968173	6885352	1615727	6873762	0.84107	6879549	1.00879	6885352	1.06027	6873762	39926.5221681905	6879549	959736.912538784	6885352	1523882.59594254
59	6960638	82874	6966426	1042609	6972229	1107361	6960638	0.84187	6966426	1.00968	6972229	1.06199	6960638	98440.376780263	6966426	1032613.30322478	6972229	1042722.62450682	6977205	63858	6982993	1033787	6988796	1439536	6977205	0.84198	6982993	1.00921	6988796	1.06197	6977205	75842.6565951685	6982993	1024352.71152684	6988796	1355533.58381122	6993773	34197	6999545	966746	7005348	1614441	6993773	0.84212	6999545	1.00847	7005348	1.06173	6993773	40608.22685603	6999545	958626.434103146	7005348	1520575.8526179
60	7080649	82738	7086437	1043226	7092240	1097979	7080649	0.84258	7086437	1.00916	7092240	1.06137	7080649	98196.0169954188	7086437	1033756.78782354	7092240	1034492.21289466	7097201	64351	7102988	1033584	7108807	1432209	7097201	0.84238	7102988	1.00899	7108807	1.06167	7097201	76391.889646003	7102988	1024374.86991942	7108807	1349015.23072141	7113784	35152	7119571	969135	7125374	1605200	7113784	0.84264	7119571	1.00907	7125374	1.06078	7113784	41716.5100161398	7119571	960423.954730594	7125374	1513226.11663116
61	7200660	82845	7206448	1045216	7212251	1092061	7200660	0.84211	7206448	1.01019	7212251	1.0624	7200660	98377.8841244018	7206448	1034672.68533642	7212251	1027918.86295181	7217227	65499	7223015	1034915	7228818	1426247	7217227	0.84199	7223015	1.00798	7228818	1.06193	7217227	77790.7101034454	7223015	1026721.76035239	7228818	1343070.63554095	7233795	35236	7239567	967152	7245370	1599033	7233795	0.84233	7239567	1.00932	7245370	1.06222	7233795	41831.5861954341	7239567	958221.376768517	7245370	1505368.94428649
62	7320671	83356	7326474	1042764	7332278	1085106	7320671	0.84175	7326474	1.00899	7332278	1.0623	7320671	99027.027027027	7326474	1033473.07703743	7332278	1021468.51171985	7337254	65123	7343026	1031953	7348829	1414977	7337254	0.84202	7343026	1.00851	7348829	1.06187	7337254	77341.3933160733	7343026	1023245.18348851	7348829	1332533.17261058	7353806	36360	7359593	968017	7365381	1590019	7353806	0.84286	7359593	1.00911	7365381	1.06163	7353806	43138.8368175023	7359593	959277.977623847	7365381	1497714.83473527
63	7440682	83582	7446470	1040635	7452273	1078456	7440682	0.84243	7446470	1.0096	7452273	1.06152	7440682	99215.365074843	7446470	1030739.89698891	7452273	1015954.48036777	7457249	65724	7463021	1033607	7468825	1405500	7457249	0.84209	7463021	1.00948	7468825	1.06179	7457249	78048.6646320465	7463021	1023900.42398066	7468825	1323708.07786851	7473801	36448	7479589	966978	7485392	1582669	7473801	0.84162	7479589	1.00949	7485392	1.06259	7473801	43306.9556331836	7479589	957887.646237209	7485392	1489444.65880537
64	7560693	82498	7566481	1035942	7572284	1071265	7560693	0.84204	7566481	1.00804	7572284	1.06186	7560693	97973.9679825187	7566481	1027679.4571644	7572284	1008857.099806	7577245	65607	7583032	1031740	7588836	1399710	7577245	0.84176	7583032	1.00877	7588836	1.0608	7577245	77940.2680098841	7583032	1022770.30443015	7588836	1319485.29411765	7593812	36959	7599600	966123	7605403	1571722	7593812	0.84215	7599600	1.00897	7605403	1.06136	7593812	43886.4810306953	7599600	957533.920731042	7605403	1480856.63676792
65	7680704	83288	7686507	1041765	7692311	1064585	7680704	0.84143	7686507	1.00902	7692311	1.06254	7680704	98983.8726929156	7686507	1032452.28043052	7692311	1001924.63342557	7697287	66265	7703059	1032162	7708862	1393374	7697287	0.8418	7703059	1.0084	7708862	1.06282	7697287	78718.2228557852	7703059	1023564.06188021	7708862	1311015.97636477	7713839	37816	7719626	965246	7725445	1563080	7713839	0.84188	7719626	1.00871	7725445	1.06022	7713839	44918.5157029505	7719626	956911.302554748	7725445	1474297.7872517
66	7800715	82854	7806503	1042770	7812306	1061126	7800715	0.84154	7806503	1.00957	7812306	1.06277	7800715	98455.2130617677	7806503	1032885.28779579	7812306	998453.098977201	7817282	66113	7823070	1033234	7828873	1383558	7817282	0.84219	7823070	1.00912	7828873	1.06265	7817282	78501.288307864	7823070	1023896.06786111	7828873	1301988.42516351	7833834	38531	7839622	967036	7845425	1559294	7833834	0.84182	7839622	1.00837	7845425	1.0623	7833834	45771.0674490984	7839622	959009.093884189	7845425	1467847.12416455
67	7920726	82844	7926514	1041012	7932301	1057185	7920726	0.84186	7926514	1.00984	7932301	1.06219	7920726	98405.9107214976	7926514	1030868.25635744	7932301	995288.036980201	7937278	66792	7943065	1033019	7948869	1378136	7937278	0.84214	7943065	1.00952	7948869	1.06144	7937278	79312.2283705797	7943065	1023277.39916	7948869	1298364.48598131	7953861	38569	7959633	964615	7965436	1547773	7953861	0.84232	7959633	1.0097	7965436	1.06156	7953861	45789.011302118	7959633	955348.123204913	7965436	1458017.44602283
68	8040737	82806	8046525	1040836	8052328	1050475	8040737	0.84254	8046525	1.00851	8052328	1.0622	8040737	98281.3872338405	8046525	1032053.22703791	8052328	988961.589154585	8057304	66675	8063108	1030796	8068911	1367214	8057304	0.84223	8063108	1.00953	8068911	1.0623	8057304	79164.8362086366	8063108	1021065.2481848	8068911	1287031.9118893	8073887	39578	8079675	965171	8085478	1535176	8073887	0.84192	8079675	1.00926	8085478	1.06163	8073887	47009.2170277461	8079675	956315.518300537	8085478	1446055.59375677
69	8160748	82329	8166520	1037452	8172339	1046525	8160748	0.84177	8166520	1.00849	8172339	1.06149	8160748	97804.625966713	8166520	1028718.18262948	8172339	985901.892622634	8177315	66600	8183103	1032452	8188906	1361287	8177315	0.84292	8183103	1.00937	8188906	1.06248	8177315	79011.0568025436	8183103	1022867.72937575	8188906	1281235.4114901	8193883	39457	8199670	964746	8205458	1527855	8193883	0.84206	8199670	1.00893	8205458	1.06238	8193883	46857.706101703	8199670	956207.070857245	8205458	1438143.60210094
70	8280759	82381	8286531	1038401	8292350	1044036	8280759	0.84187	8286531	1.00822	8292350	1.06257	8280759	97854.775677955	8286531	1029934.93483565	8292350	982557.384454671	8297311	67225	8303098	1032066	8308917	1350512	8297311	0.84235	8303098	1.00953	8308917	1.06189	8297311	79806.4937377575	8303098	1022323.2593385	8308917	1271800.2806317	8313878	40482	8319666	963563	8325469	1514621	8313878	0.8425	8319666	1.01005	8325469	1.06139	8313878	48049.8516320475	8319666	953975.545765061	8325469	1427016.45954833
71	8400770	82546	8406558	1039585	8412361	1042197	8400770	0.84231	8406558	1.00961	8412361	1.06253	8400770	97999.5488596835	8406558	1029689.6821545	8412361	980863.599145436	8417322	67786	8423109	1031790	8428928	1333068	8417322	0.84244	8423109	1.0098	8428928	1.0617	8417322	80463.8906034851	8423109	1021776.58942365	8428928	1255597.62644815	8433905	40721	8439692	965845	8445496	1503415	8433905	0.84241	8439692	1.00902	8445496	1.06081	8433905	48338.6949347705	8439692	957210.957166359	8445496	1417233.05775775
72	8520781	82127	8526569	1037364	8532372	1034208	8520781	0.842	8526569	1.00929	8532372	1.06156	8520781	97538.0047505938	8526569	1027815.59313973	8532372	974234.14597385	8537348	68222	8543136	1031157	8548939	1316770	8537348	0.8423	8543136	1.00905	8548939	1.06198	8537348	80994.8949305473	8543136	1021908.72602943	8548939	1239919.77250042	8553916	41526	8559703	960741	8565507	1491251	8553916	0.84239	8559703	1.00916	8565507	1.06255	8553916	49295.4569736108	8559703	952020.492290618	8565507	1403464.307562
73	8640792	81953	8646564	1039281	8652383	1030657	8640792	0.84192	8646564	1.00957	8652383	1.06234	8640792	97340.6024325352	8646564	1029429.36101509	8652383	970176.214771166	8657344	68399	8663132	1032331	8668935	1304663	8657344	0.84183	8663132	1.00851	8668935	1.06158	8657344	81250.3712150909	8663132	1023619.99385232	8668935	1228982.27170821	8673911	41715	8679699	962074	8685486	1477986	8673911	0.84259	8679699	1.00906	8685486	1.0625	8673911	49508.064420418	8679699	953435.871008661	8685486	1391045.64705882
74	8760803	81725	8766591	1036467	8772394	1028244	8760803	0.84254	8766591	1.009	8772394	1.06279	8760803	96998.3620955682	8766591	1027222.00198216	8772394	967494.989602838	8777355	69063	8783143	1030059	8788946	1285641	8777355	0.84265	8783143	1.00882	8788946	1.06255	8777355	81959.2950809945	8783143	1021053.3098075	8788946	1209958.1196179	8793922	41690	8799710	960463	8805513	1465547	8793922	0.84244	8799710	1.00856	8805513	1.06165	8793922	49487.203836475	8799710	952311.215991116	8805513	1380442.70710686
75	8880814	82238	8886602	1036735	8892405	1026487	8880814	0.84257	8886602	1.0096	8892405	1.0621	8880814	97603.7599249914	8886602	1026876.98098257	8892405	966469.259015159	8897382	69625	8903169	1032570	8908972	1269591	8897382	0.84221	8903169	1.00864	8908972	1.06213	8897382	82669.4054926919	8903169	1023725.01586294	8908972	1195325.43097361	8913949	42391	8919736	959989	8925540	1452136	8913949	0.84243	8919736	1.00792	8925540	1.06246	8913949	50319.9078855217	8919736	952445.630605603	8925540	1366767.69007774
76	9000825	81575	9006613	1036522	9012416	1021644	9000825	0.84216	9006613	1.00914	9012416	1.0615	9000825	96864.016338938	9006613	1027133.99528311	9012416	962453.132359868	9017393	68963	9023165	1029879	9028983	1248543	9017393	0.84205	9023165	1.00819	9028983	1.06154	9017393	81898.9371177484	9023165	1021512.8100854	9028983	1176161.99106958	9033960	43258	9039732	959375	9045535	1436616	9033960	0.84106	9039732	1.00901	9045535	1.06177	9033960	51432.7158585594	9039732	950808.217956215	9045535	1353038.79371239
77	9120836	81894	9126624	1036805	9132427	1020815	9120836	0.84181	9126624	1.00922	9132427	1.06201	9120836	97283.2349342488	9126624	1027332.98983373	9132427	961210.346418584	9137404	69565	9143191	1030097	9148994	1229658	9137404	0.84172	9143191	1.00913	9148994	1.06123	9137404	82646.2481585325	9143191	1020777.30322159	9148994	1158710.17592793	9153986	43395	9159774	958813	9165577	1423891	9153986	0.84197	9159774	1.00827	9165577	1.06204	9153986	51539.8410869746	9159774	950948.654626241	9165577	1340713.15581334
78	9240847	81628	9246635	1034977	9252438	1017652	9240847	0.84271	9246635	1.00916	9252438	1.06138	9240847	96863.6897627891	9246635	1025582.66280867	9252438	958800.806497202	9257415	70336	9263202	1033091	9269005	1218947	9257415	0.84219	9263202	1.0101	9269005	1.06217	9257415	83515.596243128	9263202	1022761.11276111	9269005	1147600.66655997	9273982	43965	9279785	958882	9285573	1413488	9273982	0.84134	9279785	1.00876	9285573	1.06185	9273982	52255.9250719091	9279785	950555.136999881	9285573	1331156.00131845
79	9360858	82103	9366646	1034496	9372449	1016396	9360858	0.84237	9366646	1.0091	9372449	1.06228	9360858	97466.6714151739	9366646	1025166.98047765	9372449	956806.115148549	9377410	70812	9383198	1031341	9389016	1214724	9377410	0.84286	9383198	1.00978	9389016	1.06177	9377410	84013.9524950763	9383198	1021352.17572144	9389016	1144055.68060879	9393977	44268	9399765	960894	9405568	1400704	9393977	0.84139	9399765	1.00892	9405568	1.06218	9393977	52612.9381143109	9399765	952398.604448321	9405568	1318706.81052176
80	9480869	81813	9486657	1032751	9492460	1013203	9480869	0.84209	9486657	1.00867	9492460	1.06169	9480869	97154.698428909	9486657	1023874.01231324	9492460	954330.360086278	9497437	70897	9503209	1030743	9509027	1210941	9497437	0.84196	9503209	1.00955	9509027	1.06156	9497437	84204.7128129603	9503209	1020992.52142043	9509027	1140718.37672859	9514019	44889	9519791	958475	9525595	1385820	9514019	0.84247	9519791	1.00886	9525595	1.06254	9514019	53282.6094697734	9519791	950057.490632992	9525595	1304252.07521599
81	9600880	82196	9606668	1033307	9612471	1012058	9600880	0.84212	9606668	1.00871	9612471	1.06195	9600880	97606.0418942668	9606668	1024384.61004649	9612471	953018.503696031	9617448	70628	9623220	1030655	9629023	1211342	9617448	0.84205	9623220	1.00907	9629023	1.06209	9617448	83876.2543791936	9623220	1021390.98377714	9629023	1140526.69736086	9633999	45006	9639787	960208	9645574	1372606	9633999	0.84217	9639787	1.00905	9645574	1.06131	9633999	53440.5167602741	9639787	951596.055695952	9645574	1293312.9811271
82	9720891	81540	9726679	1034851	9732482	1007286	9720891	0.84184	9726679	1.00919	9732482	1.06149	9720891	96859.2606671102	9726679	1025427.32290253	9732482	948935.929683747	9737459	71198	9743246	1030089	9749065	1211283	9737459	0.84245	9743246	1.00913	9749065	1.06112	9737459	84513.0274793756	9743246	1020769.37560076	9749065	1141513.68365501	9754041	45567	9759813	958585	9765617	1359732	9754041	0.84181	9759813	1.00897	9765617	1.06215	9754041	54129.7917582352	9759813	950062.935468844	9765617	1280169.46758932
83	9840902	82526	9846690	1034307	9852493	1006177	9840902	0.84243	9846690	1.00896	9852493	1.06157	9840902	97961.8484621868	9846690	1025121.90770695	9852493	947819.738688923	9857470	70661	9863242	1026640	9869060	1209209	9857470	0.84192	9863242	1.00847	9869060	1.06118	9857470	83928.4017483847	9863242	1018017.39268397	9869060	1139494.71343222	9874037	45502	9879809	957818	9885612	1347286	9874037	0.84196	9879809	1.00871	9885612	1.06238	9874037	54042.947408428	9879809	949547.441782078	9885612	1268177.11176792
84	9960913	82542	9966701	1033675	9972504	1006173	9960913	0.84288	9966701	1.00995	9972504	1.06169	9960913	97928.5307517084	9966701	1023491.26194366	9972504	947708.841563922	9977481	70959	9983268	1029458	9989071	1206021	9977481	0.84266	9983268	1.00944	9989071	1.06197	9977481	84208.3402558565	9983268	1019830.79727374	9989071	1135645.07471962	9994048	46486	9999835	954520	10005623	1333458	9994048	0.84214	9999835	1.00855	10005623	1.06107	9994048	55199.8480062697	9999835	946428.040255813	10005623	1256710.67884305
85	10080924	82341	10086712	1036145	10092515	1003051	10080924	0.84219	10086712	1.00861	10092515	1.06286	10080924	97770.0993837495	10086712	1027299.94745243	10092515	943728.242666014	10097492	71229	10103279	1027698	10109098	1204232	10097492	0.84224	10103279	1.01009	10109098	1.06177	10097492	84570.9061550152	10103279	1017432.11001	10109098	1134174.06783013	10114074	46861	10119846	957138	10125650	1322633	10114074	0.84256	10119846	1.00928	10125650	1.06181	10114074	55617.404101785	10119846	948337.428662017	10125650	1245639.99208898
86	10200935	81020	10206707	1036102	10212511	999351	10200935	0.84197	10206707	1.00849	10212511	1.06158	10200935	96226.7064147179	10206707	1027379.54764053	10212511	941380.772056746	10217487	70362	10223259	1027668	10229062	1194745	10217487	0.84226	10223259	1.00974	10229062	1.06111	10217487	83539.5246123525	10223259	1017755.06566047	10229062	1125938.87532867	10234039	47107	10239811	957622	10245614	1310401	10234039	0.84217	10239811	1.00917	10245614	1.06282	10234039	55935.2624766971	10239811	948920.399932618	10245614	1232947.25353305
87	10320946	82014	10326734	1032957	10332537	998168	10320946	0.84218	10326734	1.00913	10332537	1.06189	10320946	97382.9822603244	10326734	1023611.42766541	10332537	939991.901232708	10337514	71206	10343286	1026557	10349104	1191700	10337514	0.84229	10343286	1.00878	10349104	1.06295	10337514	84538.5793491553	10343286	1017622.27641309	10349104	1121125.17051602	10354065	47248	10359853	956212	10365641	1295365	10354065	0.84279	10359853	1.00856	10365641	1.06153	10354065	56061.4150618778	10359853	948096.295708733	10365641	1220281.10368996
88	10440957	81836	10446745	1033285	10452548	998096	10440957	0.84223	10446745	1.00878	10452548	1.06176	10440957	97165.8573073864	10446745	1024291.71870973	10452548	940039.180229054	10457525	70934	10463312	1027122	10469115	1185960	10457525	0.84217	10463312	1.00856	10469115	1.0612	10457525	84227.6499994063	10463312	1018404.45784088	10469115	1117565.02073125	10474107	47842	10479895	957125	10485698	1285820	10474107	0.84237	10479895	1.00881	10485698	1.06129	10474107	56794.520222705	10479895	948766.368295318	10485698	1211563.28618945
89	10560968	81507	10566740	1035946	10572559	996071	10560968	0.84214	10566740	1.00894	10572559	1.06161	10560968	96785.5700952336	10566740	1026766.70565148	10572559	938264.522753177	10577536	71469	10583323	1026788	10589142	1181089	10577536	0.84175	10583323	1.00917	10589142	1.06197	10577536	84905.2569052569	10583323	1017457.91095653	10589142	1112167.95201371	10594119	47968	10599891	958261	10605694	1271568	10594119	0.84238	10599891	1.00972	10605694	1.06142	10594119	56943.4222085045	10599891	949036.36651745	10605694	1197987.60151495
90	10680979	81907	10686767	1036121	10692570	996280	10680979	0.84284	10686767	1.00903	10692570	1.06144	10680979	97179.7731479284	10686767	1026848.55752554	10692570	938611.697316853	10697547	71643	10703334	1025978	10709138	1174743	10697547	0.84227	10703334	1.0093	10709138	1.06201	10697547	85059.4227504244	10703334	1016524.32378876	10709138	1106150.60121844	10714130	48419	10719902	952994	10725705	1264191	10714130	0.84226	10719902	1.00835	10725705	1.0621	10714130	57486.9992638853	10719902	945102.395001736	10725705	1190274.92703135
