HJY Multigroup Import
Application Version:	3.5.1.20
SystemConfiguration::	FL3-11_1602C-0213-FL
Experiment Time Stamp:	9/22/2025 5:29 PM
Export Time Stamp:	9/23/2025 11:12 AM
Experiment Comment:	None

Integration Time:	1
Time Sequence Interval Points:	301
Time Sequence Experiment Duration:	10:00:00	36000000 (ms)
Repetition Time Sequence Enabled:	False
Repetition Time Sequence Count:	2
Repetition Time Sequence Delay:	0 seconds
Time Sequence Interval Total Points:	301
Time Sequence Experiment Duration Total:	10:00:00	36000000 (ms)

Mono Count:	2
Mono Description:	Excitation 1 (Mono1)	Emission 1 (Mono2)
Mono Slit Width:		5	5
Mono Grating Index:		0	0
Mono Grating Value:		1200	1200

Mono Wavelength Group Count:	3
Mono Wavelength Group Description:	Group 1:(Excitation 1:596 Emission 1:615)	Group 2:(Excitation 1:549 Emission 1:565)	Group 3:(Excitation 1:495 Emission 1:520)

Detector Count:	3
Detector Description:	S1 (SCD1)	R (SCD2)	S1/R (SCD1/SCD2)
Detector High Voltage:	950	None	None

Accessory Sequential Type:	Temperature Controller
Accessory Sequential Description:	Temperature Control (TC1)
Accessory Sequential Scan Position Count:	1
Accessory Sequential Scan Positions:		37

Accessory Interleave Type:	Sample Changer
Accessory Interleave Description:	Sample Changer - 4 Position (SCH1)
Accessory Interleave Scan Position Count:	3
Accessory Interleave Scan Positions:	1	2	3

Axis	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y	X	Y
40	4680429	79181	4686201	894327	4692020	1732199	4680429	0.84457	4686201	1.01289	4692020	1.06271	4680429	93753.0340883527	4686201	882945.828273554	4692020	1629982.7798741	4696996	66901	4702784	884343	4708587	1718877	4696996	0.84487	4702784	1.01378	4708587	1.06359	4696996	79184.9633671452	4702784	872322.39736432	4708587	1616108.65088991	4713563	31571	4719351	903425	4725154	1865172	4713563	0.84531	4719351	1.0139	4725154	1.06302	4713563	37348.4283872189	4719351	891039.550251504	4725154	1754597.27944912
41	4800440	77103	4806228	894107	4812015	1631778	4800440	0.84502	4806228	1.01378	4812015	1.06398	4800440	91243.9942249888	4806228	881953.678312849	4812015	1533654.76794677	4817007	66428	4822779	883956	4828582	1616966	4817007	0.84588	4822779	1.01384	4828582	1.06302	4817007	78531.2337447392	4822779	871889.055472264	4828582	1521105.90581551	4833574	30213	4839362	901651	4845165	1784950	4833574	0.84498	4839362	1.01413	4845165	1.0632	4833574	35755.875878719	4839362	889088.183960636	4845165	1678846.87735139
42	4920451	76545	4926239	895279	4932057	1547531	4920451	0.84516	4926239	1.0143	4932057	1.06351	4920451	90568.6497231294	4926239	882657.004830918	4932057	1455116.54803434	4937034	66220	4942821	886255	4948609	1537401	4937034	0.84556	4942821	1.01407	4948609	1.06363	4937034	78314.962864847	4942821	873958.405238297	4948609	1445428.39145191	4953601	29182	4959373	903232	4965176	1720613	4953601	0.84537	4959373	1.01397	4965176	1.06405	4953601	34519.7960656281	4959373	890787.695888439	4965176	1617041.49241107
43	5040462	76313	5046250	895107	5052068	1484112	5040462	0.84581	5046250	1.01346	5052068	1.06364	5040462	90224.75496861	5046250	883218.873956545	5052068	1395314.204054	5057045	65769	5062817	887563	5068620	1473185	5057045	0.8455	5062817	1.01481	5068620	1.06272	5057045	77787.1082199882	5062817	874610.025522019	5068620	1386240.0255947	5073596	28329	5079384	904062	5085187	1681215	5073596	0.84544	5079384	1.01436	5085187	1.06325	5073596	33507.9958364875	5079384	891263.456760913	5085187	1581203.85610158
44	5160473	76076	5166261	896685	5172064	1429137	5160473	0.84544	5166261	1.01419	5172064	1.06409	5160473	89983.9137017411	5166261	884139.066644317	5172064	1343060.26745858	5177040	65811	5182828	887027	5188678	1420946	5177040	0.84446	5182828	1.0142	5188678	1.06347	5177040	77932.6433460436	5182828	874607.572470913	5188678	1336141.12292777	5193654	27991	5199442	903032	5205229	1657533	5193654	0.84482	5199442	1.01411	5205229	1.06349	5193654	33132.5015979735	5199442	890467.503525259	5205229	1558578.83007833
45	5280484	75211	5286272	897233	5292090	1387551	5280484	0.84559	5286272	1.0138	5292090	1.06322	5280484	88944.9969843541	5286272	885019.727756954	5292090	1305045.99236282	5297051	65911	5302839	885654	5308642	1373921	5297051	0.84499	5302839	1.01424	5308642	1.06329	5297051	78002.1065338051	5302839	873219.356365357	5308642	1292141.37253242	5313618	27760	5319406	904631	5325194	1645284	5313618	0.84557	5319406	1.01509	5325194	1.06391	5313618	32829.925375782	5319406	891183.047808569	5325194	1546450.35764303
46	5400495	75296	5406283	897489	5412101	1357541	5400495	0.84554	5406283	1.01475	5412101	1.06344	5400495	89050.7841142938	5406283	884443.458980044	5412101	1276556.27021741	5417078	66413	5422850	886059	5428653	1337566	5417078	0.84547	5422850	1.01455	5428653	1.06371	5417078	78551.5748636853	5422850	873351.732295106	5428653	1257453.62927866	5433629	27627	5439417	905658	5445220	1641666	5433629	0.84532	5439417	1.01407	5445220	1.06377	5433629	32682.2978280415	5439417	893092.192846648	5445220	1543252.77080572
47	5520506	74842	5526294	896039	5532112	1326854	5520506	0.84515	5526294	1.01449	5532112	1.06248	5520506	88554.6944329409	5526294	883240.840225138	5532112	1248827.27204277	5537089	66342	5542861	886569	5548664	1304737	5537089	0.84452	5542861	1.01345	5548664	1.06188	5537089	78555.8660540899	5542861	874802.900981795	5548664	1228704.75006592	5553640	27437	5559428	904990	5565231	1647973	5553640	0.84484	5559428	1.01437	5565231	1.06245	5553640	32475.9717816391	5559428	892169.523940968	5565231	1551106.40500729
48	5640517	74148	5646305	897620	5652108	1308219	5640517	0.84485	5646305	1.01311	5652108	1.06353	5640517	87764.6919571522	5646305	886004.481250802	5652108	1230072.49442893	5657084	66595	5662872	887333	5668675	1281084	5657084	0.84515	5662872	1.01372	5668675	1.06265	5657084	78796.6633142046	5662872	875323.560746557	5668675	1205555.92151696	5673651	27770	5679439	906140	5685227	1664082	5673651	0.84512	5679439	1.01522	5685227	1.06299	5673651	32859.2389246498	5679439	892555.308209058	5685227	1565472.86427906
49	5760528	74885	5766316	898113	5772134	1292063	5760528	0.84517	5766316	1.01354	5772134	1.06341	5760528	88603.4762237183	5766316	886115.002861258	5772134	1215018.66636575	5777111	66416	5782898	886970	5788702	1254310	5777111	0.84508	5782898	1.01353	5788702	1.06248	5777111	78591.3759644057	5782898	875129.497893501	5788702	1180549.28092764	5793694	27512	5799466	905076	5805269	1689397	5793694	0.84461	5799466	1.01321	5805269	1.06282	5793694	32573.6138572832	5799466	893275.826334126	5805269	1589541.973241
50	5880539	74210	5886327	898952	5892145	1278919	5880539	0.84568	5886327	1.01432	5892145	1.06301	5880539	87751.8683189859	5886327	886260.746115624	5892145	1203110.97731912	5897122	66861	5902909	887341	5908713	1237588	5897122	0.84552	5902909	1.01412	5908713	1.06354	5897122	79076.7811524269	5902909	874986.194927622	5908713	1163649.69817778	5913689	27618	5919477	903557	5925280	1714834	5913689	0.84489	5919477	1.01351	5925280	1.06423	5913689	32688.2789475553	5919477	891512.663910568	5925280	1611337.77472915
51	6000550	74310	6006338	898269	6012141	1266742	6000550	0.84562	6006338	1.01487	6012141	1.06447	6000550	87876.3510796812	6006338	885107.452185994	6012141	1190021.32516652	6017117	66791	6022905	888126	6028708	1218139	6017117	0.8462	6022905	1.01526	6028708	1.06433	6017117	78930.5128811156	6022905	874776.904438272	6028708	1144512.5102177	6033684	27857	6039472	905502	6045260	1745446	6033684	0.84586	6039472	1.01488	6045260	1.06393	6033684	32933.3459437732	6039472	892225.681854012	6045260	1640564.69880537
52	6120561	73933	6126349	897277	6132152	1259086	6120561	0.84571	6126349	1.01484	6132152	1.06387	6120561	87421.2200399664	6126349	884156.123132711	6132152	1183496.10384727	6137128	67657	6142900	888435	6148703	1200214	6137128	0.84589	6142900	1.01518	6148703	1.06338	6137128	79983.2129473099	6142900	875150.219665478	6148703	1128678.36521281	6153680	27938	6159468	908167	6165271	1778670	6153680	0.84592	6159468	1.01426	6165271	1.06411	6153680	33026.7637601665	6159468	895398.615739554	6165271	1671509.52439128
53	6240572	73670	6246360	899869	6252178	1254517	6240572	0.84587	6246360	1.01484	6252178	1.06531	6240572	87093.7614527055	6246360	886710.220330298	6252178	1177607.45698435	6257155	67780	6262927	888500	6268730	1186626	6257155	0.8456	6262927	1.01418	6268730	1.06384	6257155	80156.1021759697	6262927	876077.224950206	6268730	1115417.73198977	6273707	28330	6279494	907040	6285297	1811609	6273707	0.84549	6279494	1.01471	6285297	1.06322	6273707	33507.1970100179	6279494	893890.865370402	6285297	1703889.12924889
54	6360583	74260	6366371	898510	6372174	1244956	6360583	0.84651	6366371	1.0149	6372174	1.06337	6360583	87724.8939764445	6366371	885318.750615824	6372174	1170764.64447934	6377150	68381	6382938	886739	6388741	1173726	6377150	0.84574	6382938	1.01449	6388741	1.06375	6377150	80853.4537801216	6382938	874073.672485683	6388741	1103385.19388954	6393718	28534	6399505	910156	6405308	1841219	6393718	0.84628	6399505	1.0148	6405308	1.06404	6393718	33716.9731058279	6399505	896882.14426488	6405308	1730403.932183
55	6480594	73780	6486382	899459	6492185	1238886	6480594	0.84573	6486382	1.01496	6492185	1.06379	6480594	87238.2438839819	6486382	886201.426657208	6492185	1164596.39590521	6497161	68358	6502949	887941	6508737	1158071	6497161	0.8458	6502949	1.01487	6508737	1.06393	6497161	80820.5249467959	6502949	874930.779311636	6508737	1088484.20478791	6513729	28705	6519501	908373	6525304	1871400	6513729	0.84597	6519501	1.01495	6525304	1.06478	6513729	33931.4632906604	6519501	894992.856790975	6525304	1757546.15977009
56	6600605	73859	6606393	896719	6612212	1234065	6600605	0.84572	6606393	1.01462	6612212	1.06479	6600605	87332.6869413045	6606393	883797.875066528	6612212	1158975.00915674	6617188	68832	6623022	887266	6628826	1145742	6617188	0.84578	6623022	1.01448	6628826	1.06464	6617188	81382.8655205846	6623022	874601.766422207	6628826	1076177.86293959	6633802	29162	6639605	906456	6645408	1905684	6633802	0.84595	6639605	1.01469	6645408	1.06427	6633802	34472.4865535788	6639605	893332.939124265	6645408	1790602.00888872
57	6720616	73844	6726404	899226	6732207	1231564	6720616	0.84579	6726404	1.01473	6732207	1.06401	6720616	87307.7241395618	6726404	886172.676475516	6732207	1157474.08389019	6737183	69088	6742971	890394	6748759	1135286	6737183	0.84589	6742971	1.01481	6748759	1.06404	6737183	81674.9222712173	6742971	877399.710290596	6748759	1066958.0090974	6753751	29674	6759523	907339	6765326	1928103	6753751	0.84558	6759523	1.01497	6765326	1.06441	6753751	35093.0722107902	6759523	893956.471619851	6765326	1811428.8666961
58	6840627	73903	6846430	897463	6852234	1226902	6840627	0.84613	6846430	1.01502	6852234	1.06436	6840627	87342.3705577157	6846430	884182.577683198	6852234	1152713.36765756	6857226	69201	6863013	889383	6868832	1122327	6857226	0.84597	6863013	1.01494	6868832	1.06448	6857226	81800.7730770595	6863013	876291.209332572	6868832	1054342.96557944	6873793	29919	6879580	907890	6885384	1950733	6873793	0.84632	6879580	1.01405	6885384	1.0638	6873793	35351.8763588241	6879580	895310.882106405	6885384	1833740.36473021
59	6960638	73309	6966426	898752	6972229	1222422	6960638	0.84584	6966426	1.01497	6972229	1.06483	6960638	86670.0558025159	6966426	885496.123038119	6972229	1147997.3329076	6977205	69167	6982977	886964	6988781	1112041	6977205	0.84604	6982977	1.01441	6988781	1.06471	6977205	81753.8177863931	6982977	874364.408868209	6988781	1044454.35846381	6993757	30687	6999545	906360	7005348	1969869	6993757	0.8464	6999545	1.0152	7005348	1.06558	6993757	36255.9073724008	6999545	892789.598108747	7005348	1848635.48490024
60	7080649	73649	7086437	896338	7092256	1218131	7080649	0.84611	7086437	1.01464	7092256	1.06297	7080649	87044.2377468651	7086437	883404.951509895	7092256	1145969.31239828	7097232	69256	7103020	886240	7108823	1102625	7097232	0.84564	7103020	1.01401	7108823	1.06465	7097232	81897.7342604418	7103020	873995.325489887	7108823	1035668.99920162	7113799	30549	7119587	906296	7125390	1984556	7113799	0.84577	7119587	1.01477	7125390	1.06364	7113799	36119.7488678955	7119587	893104.841491175	7125390	1865815.50148547
61	7200660	73129	7206448	895016	7212267	1214295	7200660	0.84535	7206448	1.01438	7212267	1.06363	7200660	86507.3638138049	7206448	882328.121611231	7212267	1141651.70218967	7217243	69578	7223031	884006	7228849	1092487	7217243	0.84509	7223031	1.01348	7228849	1.06369	7217243	82332.0593072927	7223031	872248.095670364	7228849	1027072.73735769	7233810	31151	7239582	907001	7245385	1994874	7233810	0.84498	7239582	1.01464	7245385	1.06282	7233810	36865.9613245284	7239582	893914.097610975	7245385	1876963.17344423
62	7320671	73628	7326474	895448	7332278	1213092	7320671	0.8451	7326474	1.01408	7332278	1.0634	7320671	87123.4173470595	7326474	883015.146733985	7332278	1140767.3500094	7337238	69917	7343026	886421	7348814	1081848	7337238	0.84505	7343026	1.01317	7348814	1.06267	7337238	82737.1161469736	7343026	874898.585627289	7348814	1018046.99483377	7353790	31710	7359578	903367	7365365	2007175	7353790	0.84527	7359578	1.01314	7365365	1.06219	7353790	37514.6402924509	7359578	891650.709674872	7365365	1889657.21763526
63	7440682	73219	7446470	895426	7452289	1207712	7440682	0.84505	7446470	1.01364	7452289	1.06358	7440682	86644.5772439501	7446470	883376.741249359	7452289	1135515.89913312	7457249	70550	7463021	884902	7468825	1071954	7457249	0.84589	7463021	1.01409	7468825	1.06388	7457249	83403.2793862086	7463021	872606.967823369	7468825	1007589.20178968	7473817	32139	7479589	904022	7485392	2017508	7473817	0.84493	7479589	1.01393	7485392	1.06361	7473817	38037.4705596913	7479589	891601.984357895	7485392	1896849.40908792
64	7560693	73938	7566481	895724	7572284	1204375	7560693	0.84614	7566481	1.01554	7572284	1.06353	7560693	87382.702626043	7566481	882017.44884495	7572284	1132431.6192303	7577245	70879	7583032	886957	7588820	1063377	7577245	0.84592	7583032	1.0151	7588820	1.06385	7577245	83789.2472101381	7583032	873763.176041769	7588820	999555.388447619	7593812	32484	7599600	903474	7605403	2020904	7593812	0.84642	7599600	1.01447	7605403	1.06358	7593812	38378.1101580776	7599600	890587.203170128	7605403	1900095.90251791
65	7680704	73699	7686492	895201	7692295	1201035	7680704	0.84565	7686492	1.01384	7692295	1.06435	7680704	87150.7124696979	7686492	882980.549199085	7692295	1128421.10208108	7697271	71227	7703043	884526	7708847	1054559	7697271	0.84596	7703043	1.01432	7708847	1.06391	7697271	84196.652323987	7703043	872038.409969241	7708847	991210.722711508	7713823	33397	7719611	904383	7725414	2025704	7713823	0.84564	7719611	1.01369	7725414	1.06326	7713823	39493.1649401637	7719611	892169.20360268	7725414	1905182.17557324
66	7800715	73563	7806518	897324	7812322	1200665	7800715	0.84576	7806518	1.01538	7812322	1.06413	7800715	86978.5754824064	7806518	883732.198782722	7812322	1128306.69185156	7817298	71019	7823070	884702	7828873	1046170	7817298	0.84559	7823070	1.01464	7828873	1.06388	7817298	83987.5116782365	7823070	871936.844595127	7828873	983353.385720194	7833850	33463	7839637	905521	7845440	2022086	7833850	0.84561	7839637	1.0143	7845440	1.06338	7833850	39572.6162178782	7839637	892754.609090013	7845440	1901564.82160658
67	7920726	73302	7926514	894837	7932317	1194141	7920726	0.84605	7926514	1.01406	7932317	1.06437	7920726	86640.2694876189	7926514	882430.033725815	7932317	1121922.82758815	7937293	71743	7943081	885993	7948869	1035634	7937293	0.84581	7943081	1.01512	7948869	1.06427	7937293	84821.6502524207	7943081	872796.319646938	7948869	973093.293994945	7953861	33954	7959648	906751	7965451	2023145	7953861	0.84573	7959648	1.01453	7965451	1.0647	7953861	40147.5648256536	7959648	893764.600356816	7965451	1900201.93481732
68	8040737	73787	8046540	894922	8052344	1189800	8040737	0.84579	8046540	1.01452	8052344	1.06404	8040737	87240.3315243737	8046540	882113.708946103	8052344	1118191.04544942	8057304	71798	8063154	885845	8068958	1026497	8057304	0.84597	8063154	1.01495	8068958	1.06428	8057304	84870.6218896651	8063154	872796.689492093	8068958	964499.004021498	8073918	34647	8079722	903666	8085525	2019521	8073918	0.84609	8079722	1.01444	8085525	1.06416	8073918	40949.5443747119	8079722	890802.807460274	8085525	1897760.67508645
69	8160748	73583	8166536	894181	8172355	1180899	8160748	0.8456	8166536	1.01493	8172355	1.06393	8160748	87018.6849574267	8166536	881027.262963948	8172355	1109940.50360456	8177331	71662	8183119	886320	8188937	1019373	8177331	0.84613	8183119	1.01462	8188937	1.06346	8177331	84693.8413718932	8183119	873548.717746546	8188937	958543.809828296	8193914	35100	8199702	903103	8205489	2009248	8193914	0.84559	8199702	1.01448	8205489	1.06347	8193914	41509.4785889143	8199702	890212.719817049	8205489	1889332.09211355
70	8280759	73775	8286547	895077	8292350	1176867	8280759	0.84543	8286547	1.01453	8292350	1.0641	8280759	87263.2861384148	8286547	882257.794249554	8292350	1105974.0625881	8297326	72943	8303114	884846	8308902	1010971	8297326	0.84625	8303114	1.01486	8308902	1.06416	8297326	86195.5686853767	8303114	871889.718778945	8308902	950017.854457976	8313878	35659	8319666	904330	8325469	1997841	8313878	0.84547	8319666	1.01474	8325469	1.06356	8313878	42176.5408589305	8319666	891193.803338786	8325469	1878446.91413743
71	8400770	74440	8406558	894008	8412377	1170447	8400770	0.84594	8406558	1.01485	8412377	1.06356	8400770	87996.7846419368	8406558	880926.24525792	8412377	1100499.26661401	8417337	73258	8423109	886475	8428913	1004749	8417337	0.84584	8423109	1.01418	8428913	1.06429	8417337	86609.7607112456	8423109	874080.537971563	8428913	944055.661520826	8433889	36134	8439677	904500	8445480	1991536	8433889	0.84506	8439677	1.01455	8445480	1.0646	8433889	42759.0940288264	8439677	891528.263762259	8445480	1870689.46083036
72	8520781	74211	8526584	894309	8532388	1164411	8520781	0.84605	8526584	1.01488	8532388	1.06427	8520781	87714.6740736363	8526584	881196.791738925	8532388	1094093.60406664	8537348	73176	8543136	884676	8548939	999367	8537348	0.84487	8543136	1.01438	8548939	1.06332	8537348	86612.1415128955	8543136	872134.702971273	8548939	939855.358687883	8553931	36583	8559703	904041	8565491	1977691	8553931	0.8452	8559703	1.01461	8565491	1.06393	8553931	43283.2465688594	8559703	891023.15175289	8565491	1858854.43591214
73	8640792	74008	8646580	892788	8652399	1160309	8640792	0.845	8646580	1.01372	8652399	1.06373	8640792	87583.4319526627	8646580	880704.731089453	8652399	1090792.77636242	8657360	73147	8663132	882085	8668935	994271	8657360	0.84462	8663132	1.01397	8668935	1.06359	8657360	86603.4429684355	8663132	869932.049271675	8668935	934825.449656353	8673911	37476	8679699	900548	8685502	1964808	8673911	0.84468	8679699	1.01369	8685502	1.0633	8673911	44367.0975990908	8679699	888385.995718612	8685502	1847839.74419261
74	8760803	73365	8766591	893052	8772410	1153366	8760803	0.84498	8766591	1.01413	8772410	1.06388	8760803	86824.5402258042	8766591	880608.994902034	8772410	1084112.86987254	8777386	73888	8783158	882179	8788961	995585	8777386	0.84651	8783158	1.01419	8788961	1.06435	8777386	87285.4425818951	8783158	869836.026779992	8788961	935392.493070888	8793938	37792	8799725	903053	8805513	1954414	8793938	0.84674	8799725	1.01506	8805513	1.06377	8793938	44632.3546779413	8799725	889654.79873111	8805513	1837252.41358564
75	8880814	74422	8886618	895080	8892421	1146649	8880814	0.84574	8886618	1.01478	8892421	1.06497	8880814	87996.3109229787	8886618	882043.398569148	8892421	1076696.05716593	8897382	73773	8903169	886406	8908957	992647	8897382	0.84572	8903169	1.0156	8908957	1.06336	8897382	87230.9984391997	8903169	872790.46868846	8908957	933500.413782727	8913933	37998	8919721	901891	8925524	1943195	8913933	0.84609	8919721	1.01477	8925524	1.06378	8913933	44910.1159451122	8919721	888763.956364496	8925524	1826688.78903533
76	9000825	74811	9006613	893694	9012416	1140616	9000825	0.84547	9006613	1.01414	9012416	1.06267	9000825	88484.5115734444	9006613	881233.360285562	9012416	1073349.20530362	9017393	73067	9023180	883118	9028983	990085	9017393	0.84563	9023180	1.01434	9028983	1.06382	9017393	86405.4018897154	9023180	870633.121044226	9028983	930688.462333853	9033960	38835	9039747	899621	9045535	1931137	9033960	0.84603	9039747	1.01422	9045535	1.06411	9033960	45902.6275663984	9039747	887007.749797874	9045535	1814790.76411273
77	9120836	75085	9126640	892794	9132443	1132007	9120836	0.84523	9126640	1.01353	9132443	1.06375	9120836	88833.8085491523	9126640	880875.751087782	9132443	1064166.39247944	9137419	73492	9143207	881352	9149010	987807	9137419	0.84558	9143207	1.01399	9149010	1.06272	9137419	86913.1247191277	9143207	869192.003865916	9149010	929508.242999097	9153971	39380	9159758	901373	9165562	1908624	9153971	0.84588	9159758	1.01431	9165562	1.06291	9153971	46555.0669125644	9159758	888656.327947077	9165562	1795659.08684649
78	9240847	74936	9246635	893986	9252454	1119230	9240847	0.84579	9246635	1.0145	9252454	1.06346	9240847	88598.8247673773	9246635	881208.477082307	9252454	1052442.02884923	9257415	73422	9263202	880932	9269005	984496	9257415	0.8452	9263202	1.01398	9269005	1.06272	9257415	86869.3800283957	9263202	868786.366595002	9269005	926392.652815417	9273982	39868	9279769	898337	9285557	1889263	9273982	0.84574	9279769	1.01393	9285557	1.06325	9273982	47139.7829120061	9279769	885995.088418333	9285557	1776875.61721138
79	9360858	74574	9366662	892683	9372465	1109719	9360858	0.84546	9366662	1.01403	9372465	1.06391	9360858	88205.2373855653	9366662	880331.942841928	9372465	1043057.2134861	9377441	73600	9383213	880215	9389016	981025	9377441	0.84518	9383213	1.01418	9389016	1.06353	9377441	87082.0416952602	9383213	867908.063657339	9389016	922423.438925089	9393993	40203	9399780	899825	9405568	1867429	9393993	0.84567	9399780	1.01392	9405568	1.06342	9393993	47539.8204973571	9399780	887471.39813792	9405568	1756059.6941942
80	9480869	75529	9486657	893616	9492460	1102491	9480869	0.84633	9486657	1.01396	9492460	1.0636	9480869	89242.9666914797	9486657	881312.872302655	9492460	1036565.43813464	9497437	72765	9503209	882465	9509012	978928	9497437	0.84596	9503209	1.01395	9509012	1.06388	9497437	86014.7051870065	9503209	870323.98047241	9509012	920148.888972441	9513988	40901	9519776	899850	9525579	1844672	9513988	0.84554	9519776	1.01413	9525579	1.06444	9513988	48372.6376043712	9519776	887312.277518661	9525579	1732997.63255796
81	9600880	75412	9606668	893129	9612487	1100256	9600880	0.84514	9606668	1.01452	9612487	1.06413	9600880	89230.1867146272	9606668	880346.370697473	9612487	1033948.85963181	9617463	73824	9623235	879549	9629038	974289	9617463	0.8451	9623235	1.01508	9629038	1.06347	9617463	87355.3425630103	9623235	866482.44473342	9629038	916141.49905498	9634015	41346	9639802	900044	9645606	1824017	9634015	0.84542	9639802	1.01468	9645606	1.0631	9634015	48905.8692720778	9639802	887022.509559664	9645606	1715752.98654877
82	9720891	75321	9726679	894611	9732482	1096023	9720891	0.84528	9726679	1.01435	9732482	1.06372	9720891	89107.7512776831	9726679	881954.946517474	9732482	1030367.95397285	9737459	73780	9743246	880546	9749049	972769	9737459	0.84544	9743246	1.0143	9749049	1.06474	9737459	87268.1680545042	9743246	868131.716454698	9749049	913621.165730601	9754026	41410	9759813	897860	9765601	1807406	9754026	0.84575	9759813	1.01423	9765601	1.06347	9754026	48962.4593556015	9759813	885262.711613737	9765601	1699536.42321833
83	9840902	74716	9846690	891379	9852509	1093245	9840902	0.84488	9846690	1.01447	9852509	1.06344	9840902	88433.8604298836	9846690	878664.721480182	9852509	1028026.96908147	9857485	73659	9863257	881224	9869060	970248	9857485	0.84555	9863257	1.01363	9869060	1.06343	9857485	87113.7129678907	9863257	869374.426565907	9869060	912375.990897379	9874037	42310	9879824	897202	9885612	1804039	9874037	0.84526	9879824	1.0142	9885612	1.06412	9874037	50055.6041927928	9879824	884640.110431868	9885612	1695334.17283765
84	9960913	75385	9966717	894789	9972520	1096484	9960913	0.84584	9966717	1.01523	9972520	1.06379	9960913	89124.4206942211	9966717	881365.798883012	9972520	1030733.50943325	9977481	74139	9983268	879821	9989071	966831	9977481	0.84563	9983268	1.01532	9989071	1.0642	9977481	87673.0957983988	9983268	866545.522593862	9989071	908504.980266867	9994048	42681	9999820	902164	10005623	1791007	9994048	0.8461	9999820	1.01503	10005623	1.06386	9994048	50444.3919158492	9999820	888805.256987478	10005623	1683498.76863497
85	10080924	75341	10086712	891907	10092531	1093662	10080924	0.84593	10086712	1.01538	10092531	1.06406	10080924	89062.9248282955	10086712	878397.250290532	10092531	1027819.85978234	10097507	74502	10103279	880073	10109082	965935	10097507	0.84639	10103279	1.01438	10109082	1.06428	10097507	88023.2516924822	10103279	867596.955775942	10109082	907594.805878152	10114059	43321	10119831	899263	10125634	1775525	10114059	0.84577	10119831	1.01439	10125634	1.06351	10114059	51220.7810634097	10119831	886506.176125553	10125634	1669495.3503023
86	10200935	75536	10206739	891999	10212542	1091262	10200935	0.84613	10206739	1.01443	10212542	1.0642	10200935	89272.3340385047	10206739	879310.548781089	10212542	1025429.43055817	10217518	74605	10223290	882040	10229093	959116	10217518	0.84602	10223290	1.01485	10229093	1.0637	10217518	88183.4944800359	10223290	869133.369463468	10229093	901679.044843471	10234070	43825	10239857	898399	10245661	1759992	10234070	0.84575	10239857	1.01496	10245661	1.06351	10234070	51817.9130948862	10239857	885157.050524159	10245661	1654889.93991594
87	10320946	75237	10326718	890492	10332537	1087524	10320946	0.84516	10326718	1.01494	10332537	1.06365	10320946	89021.0137725401	10326718	877383.884761661	10332537	1022445.3532647	10337514	74533	10343301	880594	10349089	957570	10337514	0.84533	10343301	1.01417	10349089	1.06317	10337514	88170.300356074	10343301	868290.326079454	10349089	900674.398261802	10354065	44171	10359853	898500	10365656	1742762	10354065	0.84544	10359853	1.01469	10365656	1.06356	10354065	52246.167676003	10359853	885492.120746238	10365656	1638611.83196059
88	10440957	74972	10446745	890232	10452564	1086192	10440957	0.84561	10446745	1.01527	10452564	1.06378	10440957	88660.2570925131	10446745	876842.613294986	10452564	1021068.26599485	10457540	74713	10463312	880227	10469115	954871	10457540	0.84582	10463312	1.0144	10469115	1.06372	10457540	88332.0328202218	10463312	867731.664037855	10469115	897671.379686384	10474092	44141	10479864	896978	10485667	1726904	10474092	0.84569	10479864	1.01491	10485667	1.06387	10474092	52195.2488500514	10479864	883800.534037501	10485667	1623228.40196641
89	10560968	75278	10566772	890011	10572575	1087482	10560968	0.84594	10566772	1.01445	10572575	1.06445	10560968	88987.3986334728	10566772	877333.530484499	10572575	1021637.4653577	10577536	74781	10583308	879714	10589111	953856	10577536	0.84575	10583308	1.01466	10589111	1.06386	10577536	88419.7457877624	10583308	867003.725385844	10589111	896599.176583385	10594087	44854	10599875	896983	10605678	1711618	10594087	0.84534	10599875	1.01481	10605678	1.06348	10594087	53060.3070953699	10599875	883892.551315025	10605678	1609450.10719525
90	10680979	74733	10686767	888277	10692586	1085988	10680979	0.84641	10686767	1.01415	10692586	1.06329	10680979	88294.089153011	10686767	875883.251984421	10692586	1021346.95144316	10697562	75452	10703334	877393	10709138	950656	10697562	0.84547	10703334	1.0138	10709138	1.06314	10697562	89242.6697576496	10703334	865449.792858552	10709138	894196.436969731	10714114	45659	10719902	897528	10725689	1693811	10714114	0.84629	10719902	1.01396	10725689	1.06261	10714114	53951.955003604	10719902	885171.012663221	10725689	1594010.03190258
91	10800990	75471	10806794	887746	10812597	1081298	10800990	0.84562	10806794	1.0155	10812597	1.06372	10800990	89249.3081999007	10806794	874195.96258001	10812597	1016525.02538262	10817558	75531	10823345	878496	10829133	949959	10817558	0.84625	10823345	1.0146	10829133	1.06409	10817558	89253.7666174299	10823345	865854.523950325	10829133	892743.095038954	10834109	45517	10839897	897255	10845700	1681887	10834109	0.84529	10839897	1.01415	10845700	1.06396	10834109	53847.791882076	10839897	884735.985800917	10845700	1580780.2924922
